time,funding_rate
2020-03-27 00:00:00+00:00,0.0
2020-03-27 08:00:00+00:00,0.0
2020-03-27 16:00:00+00:00,-0.00088447
2020-03-28 00:00:00+00:00,-0.00069922
2020-03-28 08:00:00+00:00,0.0
2020-03-28 16:00:00+00:00,-0.00096105
2020-03-29 00:00:00+00:00,-0.0009582
2020-03-29 08:00:00.001000+00:00,-0.00071773
2020-03-29 16:00:00+00:00,-0.00030985
2020-03-30 00:00:00+00:00,-0.00058307
2020-03-30 08:00:00+00:00,-0.00051558
2020-03-30 16:00:00+00:00,-0.00037297
2020-03-31 00:00:00+00:00,-0.00034341
2020-03-31 08:00:00.001000+00:00,-0.00044911
2020-03-31 16:00:00.001000+00:00,0.0
2020-04-01 00:00:00.002000+00:00,0.0
2020-04-01 08:00:00+00:00,0.0
2020-04-01 16:00:00.001000+00:00,0.0
2020-04-02 00:00:00+00:00,-0.00038278
2020-04-02 08:00:00+00:00,-0.0005377
2020-04-02 16:00:00+00:00,0.0
2020-04-03 00:00:00+00:00,-5.878e-05
2020-04-03 08:00:00+00:00,-0.00093878
2020-04-03 16:00:00+00:00,0.0
2020-04-04 00:00:00+00:00,0.0
2020-04-04 08:00:00+00:00,0.0
2020-04-04 16:00:00+00:00,0.0
2020-04-05 00:00:00.001000+00:00,1.815e-05
2020-04-05 08:00:00+00:00,3.597e-05
2020-04-05 16:00:00+00:00,0.0
2020-04-06 00:00:00+00:00,0.0001949
2020-04-06 08:00:00+00:00,0.00012984
2020-04-06 16:00:00+00:00,0.0
2020-04-07 00:00:00+00:00,0.0
2020-04-07 08:00:00+00:00,8.068e-05
2020-04-07 16:00:00+00:00,6.871e-05
2020-04-08 00:00:00+00:00,0.0
2020-04-08 08:00:00+00:00,0.0
2020-04-08 16:00:00+00:00,0.0
2020-04-09 00:00:00+00:00,0.0
2020-04-09 08:00:00.001000+00:00,0.0
2020-04-09 16:00:00+00:00,0.0
2020-04-10 00:00:00.001000+00:00,0.0
2020-04-10 08:00:00+00:00,0.0
2020-04-10 16:00:00+00:00,0.0
2020-04-11 00:00:00+00:00,-0.00012615
2020-04-11 08:00:00+00:00,0.0
2020-04-11 16:00:00+00:00,0.0
2020-04-12 00:00:00+00:00,0.0
2020-04-12 08:00:00.006000+00:00,0.0
2020-04-12 16:00:00.001000+00:00,0.0
2020-04-13 00:00:00.001000+00:00,0.0
2020-04-13 08:00:00+00:00,0.0
2020-04-13 16:00:00+00:00,-0.00106444
2020-04-14 00:00:00+00:00,-0.00105536
2020-04-14 08:00:00+00:00,-0.00048669
2020-04-14 16:00:00+00:00,-0.00163126
2020-04-15 00:00:00+00:00,-0.00161834
2020-04-15 08:00:00+00:00,-0.00054383
2020-04-15 16:00:00+00:00,0.0
2020-04-16 00:00:00+00:00,-0.00022565
2020-04-16 08:00:00+00:00,-0.00154515
2020-04-16 16:00:00+00:00,-0.00162046
2020-04-17 00:00:00+00:00,-0.00244099
2020-04-17 08:00:00+00:00,-0.0021833
2020-04-17 16:00:00+00:00,-0.00082619
2020-04-18 00:00:00+00:00,-0.00088774
2020-04-18 08:00:00+00:00,-0.00023463
2020-04-18 16:00:00+00:00,-0.00019125
2020-04-19 00:00:00+00:00,-0.0007285
2020-04-19 08:00:00+00:00,-0.00098575
2020-04-19 16:00:00+00:00,-0.00097202
2020-04-20 00:00:00+00:00,-0.00083493
2020-04-20 08:00:00+00:00,-0.00040011
2020-04-20 16:00:00+00:00,-0.00120041
2020-04-21 00:00:00+00:00,-0.00205524
2020-04-21 08:00:00.001000+00:00,-0.0002257
2020-04-21 16:00:00+00:00,-0.00129702
2020-04-22 00:00:00.001000+00:00,-0.00099634
2020-04-22 08:00:00+00:00,-0.00048035
2020-04-22 16:00:00+00:00,0.0
2020-04-23 00:00:00+00:00,0.0
2020-04-23 08:00:00.001000+00:00,-0.0005323
2020-04-23 16:00:00+00:00,0.0
2020-04-24 00:00:00+00:00,0.0
2020-04-24 08:00:00+00:00,0.0
2020-04-24 16:00:00+00:00,0.0
2020-04-25 00:00:00.003000+00:00,0.0
2020-04-25 08:00:00+00:00,0.0
2020-04-25 16:00:00+00:00,0.0
2020-04-26 00:00:00+00:00,0.0
2020-04-26 08:00:00+00:00,-9.795e-05
2020-04-26 16:00:00+00:00,0.0
2020-04-27 00:00:00+00:00,0.0
2020-04-27 08:00:00.005000+00:00,0.0
2020-04-27 16:00:00+00:00,0.0
2020-04-28 00:00:00+00:00,0.0
2020-04-28 08:00:00+00:00,-0.00064392
2020-04-28 16:00:00+00:00,0.0
2020-04-29 00:00:00+00:00,0.0
2020-04-29 08:00:00.001000+00:00,0.0
2020-04-29 16:00:00+00:00,0.0
2020-04-30 00:00:00+00:00,-0.00065188
2020-04-30 08:00:00+00:00,-0.00016727
2020-04-30 16:00:00+00:00,-0.00190521
2020-05-01 00:00:00+00:00,-0.00132408
2020-05-01 08:00:00+00:00,-0.00021921
2020-05-01 16:00:00+00:00,-0.00043006
2020-05-02 00:00:00+00:00,-0.00069085
2020-05-02 08:00:00+00:00,-0.00080576
2020-05-02 16:00:00+00:00,-6.443e-05
2020-05-03 00:00:00+00:00,0.0
2020-05-03 08:00:00+00:00,0.0
2020-05-03 16:00:00+00:00,-0.00121372
2020-05-04 00:00:00+00:00,-0.00119549
2020-05-04 08:00:00.005000+00:00,0.0
2020-05-04 16:00:00+00:00,0.0
2020-05-05 00:00:00+00:00,0.0
2020-05-05 08:00:00+00:00,0.0
2020-05-05 16:00:00+00:00,0.0
2020-05-06 00:00:00.001000+00:00,-0.00056844
2020-05-06 08:00:00+00:00,-0.00080135
2020-05-06 16:00:00+00:00,0.0
2020-05-07 00:00:00+00:00,0.0
2020-05-07 08:00:00.011000+00:00,-0.00021386
2020-05-07 16:00:00+00:00,0.0
2020-05-08 00:00:00+00:00,0.0
2020-05-08 08:00:00.001000+00:00,0.0
2020-05-08 16:00:00+00:00,0.0
2020-05-09 00:00:00+00:00,0.0
2020-05-09 08:00:00+00:00,0.0
2020-05-09 16:00:00+00:00,0.0
2020-05-10 00:00:00+00:00,0.0
2020-05-10 08:00:00+00:00,-0.00078928
2020-05-10 16:00:00+00:00,-0.00060654
2020-05-11 00:00:00+00:00,0.0
2020-05-11 08:00:00+00:00,-0.00025328
2020-05-11 16:00:00+00:00,0.0
2020-05-12 00:00:00+00:00,-0.00029358
2020-05-12 08:00:00.001000+00:00,0.0
2020-05-12 16:00:00+00:00,0.0
2020-05-13 00:00:00+00:00,-0.00025472
2020-05-13 08:00:00+00:00,-0.00099136
2020-05-13 16:00:00+00:00,0.0
2020-05-14 00:00:00+00:00,0.0
2020-05-14 08:00:00+00:00,-0.00095429
2020-05-14 16:00:00+00:00,-9.641e-05
2020-05-15 00:00:00+00:00,0.0
2020-05-15 08:00:00+00:00,0.0
2020-05-15 16:00:00.001000+00:00,0.0
2020-05-16 00:00:00.008000+00:00,0.0
2020-05-16 08:00:00+00:00,0.0
2020-05-16 16:00:00+00:00,0.0
2020-05-17 00:00:00.002000+00:00,0.0
2020-05-17 08:00:00+00:00,0.0
2020-05-17 16:00:00+00:00,0.0
2020-05-18 00:00:00+00:00,0.0
2020-05-18 08:00:00+00:00,0.0
2020-05-18 16:00:00.001000+00:00,0.0
2020-05-19 00:00:00.005000+00:00,0.0
2020-05-19 08:00:00+00:00,0.0
2020-05-19 16:00:00+00:00,0.0
2020-05-20 00:00:00+00:00,0.0
2020-05-20 08:00:00+00:00,0.0
2020-05-20 16:00:00.006000+00:00,0.0
2020-05-21 00:00:00+00:00,0.0
2020-05-21 08:00:00+00:00,0.0
2020-05-21 16:00:00+00:00,0.0
2020-05-22 00:00:00.006000+00:00,0.0
2020-05-22 08:00:00+00:00,2.744e-05
2020-05-22 16:00:00+00:00,0.0
2020-05-23 00:00:00.003000+00:00,9.99e-05
2020-05-23 08:00:00+00:00,5.223e-05
2020-05-23 16:00:00+00:00,0.0
2020-05-24 00:00:00.006000+00:00,5.841e-05
2020-05-24 08:00:00+00:00,0.00023836
2020-05-24 16:00:00+00:00,0.0
2020-05-25 00:00:00+00:00,0.0
2020-05-25 08:00:00+00:00,0.0
2020-05-25 16:00:00+00:00,0.0
2020-05-26 00:00:00+00:00,0.0
2020-05-26 08:00:00.006000+00:00,0.0
2020-05-26 16:00:00+00:00,0.0
2020-05-27 00:00:00+00:00,0.0
2020-05-27 08:00:00+00:00,0.0
2020-05-27 16:00:00+00:00,0.0
2020-05-28 00:00:00+00:00,0.0
2020-05-28 08:00:00+00:00,0.0
2020-05-28 16:00:00+00:00,0.0
2020-05-29 00:00:00+00:00,0.0
2020-05-29 08:00:00+00:00,0.0
2020-05-29 16:00:00+00:00,0.0
2020-05-30 00:00:00+00:00,0.0
2020-05-30 08:00:00.001000+00:00,0.0
2020-05-30 16:00:00+00:00,8.96e-06
2020-05-31 00:00:00+00:00,3.531e-05
2020-05-31 08:00:00.001000+00:00,0.00035834
2020-05-31 16:00:00+00:00,0.0
2020-06-01 00:00:00+00:00,0.0
2020-06-01 08:00:00.001000+00:00,0.0
2020-06-01 16:00:00+00:00,0.0
2020-06-02 00:00:00+00:00,8.273e-05
2020-06-02 08:00:00.002000+00:00,0.00150317
2020-06-02 16:00:00+00:00,0.00015673
2020-06-03 00:00:00+00:00,0.0
2020-06-03 08:00:00+00:00,0.0
2020-06-03 16:00:00.002000+00:00,0.0
2020-06-04 00:00:00.001000+00:00,0.0
2020-06-04 08:00:00.004000+00:00,0.0
2020-06-04 16:00:00.001000+00:00,0.0
2020-06-05 00:00:00.001000+00:00,0.0
2020-06-05 08:00:00+00:00,0.0
2020-06-05 16:00:00.001000+00:00,0.0
2020-06-06 00:00:00+00:00,0.0
2020-06-06 08:00:00+00:00,0.0
2020-06-06 16:00:00+00:00,0.0
2020-06-07 00:00:00+00:00,0.0
2020-06-07 08:00:00+00:00,0.0
2020-06-07 16:00:00.006000+00:00,3.662e-05
2020-06-08 00:00:00.008000+00:00,0.0
2020-06-08 08:00:00.007000+00:00,0.0
2020-06-08 16:00:00+00:00,0.0
2020-06-09 00:00:00+00:00,0.0
2020-06-09 08:00:00+00:00,0.0
2020-06-09 16:00:00+00:00,0.00028021
2020-06-10 00:00:00+00:00,0.0
2020-06-10 08:00:00+00:00,0.0
2020-06-10 16:00:00+00:00,0.0
2020-06-11 00:00:00.008000+00:00,3.271e-05
2020-06-11 08:00:00.001000+00:00,6.225e-05
2020-06-11 16:00:00+00:00,0.00022627
2020-06-12 00:00:00.003000+00:00,0.0
2020-06-12 08:00:00+00:00,0.0
2020-06-12 16:00:00.002000+00:00,0.0
2020-06-13 00:00:00+00:00,0.0
2020-06-13 08:00:00.001000+00:00,0.0
2020-06-13 16:00:00+00:00,0.0
2020-06-14 00:00:00.007000+00:00,0.0
2020-06-14 08:00:00+00:00,0.0
2020-06-14 16:00:00.001000+00:00,0.0
2020-06-15 00:00:00+00:00,0.0
2020-06-15 08:00:00.001000+00:00,0.0
2020-06-15 16:00:00+00:00,0.0
2020-06-16 00:00:00.002000+00:00,0.0
2020-06-16 08:00:00+00:00,0.0
2020-06-16 16:00:00.006000+00:00,0.0
2020-06-17 00:00:00+00:00,0.0
2020-06-17 08:00:00.007000+00:00,0.0
2020-06-17 16:00:00+00:00,0.0
2020-06-18 00:00:00.003000+00:00,0.0
2020-06-18 08:00:00.001000+00:00,0.0
2020-06-18 16:00:00.002000+00:00,0.0
2020-06-19 00:00:00.001000+00:00,0.0
2020-06-19 08:00:00.003000+00:00,0.0
2020-06-19 16:00:00+00:00,0.0
2020-06-20 00:00:00+00:00,0.0
2020-06-20 08:00:00.009000+00:00,0.0
2020-06-20 16:00:00.006000+00:00,0.0
2020-06-21 00:00:00+00:00,0.00022272
2020-06-21 08:00:00+00:00,0.00023167
2020-06-21 16:00:00+00:00,0.00012856
2020-06-22 00:00:00+00:00,0.00015194
2020-06-22 08:00:00+00:00,0.00055942
2020-06-22 16:00:00.001000+00:00,0.00050433
2020-06-23 00:00:00+00:00,0.00041717
2020-06-23 08:00:00.002000+00:00,0.00032418
2020-06-23 16:00:00+00:00,0.00022358
2020-06-24 00:00:00.001000+00:00,0.00032558
2020-06-24 08:00:00+00:00,0.00031154
2020-06-24 16:00:00+00:00,0.00022791
2020-06-25 00:00:00+00:00,0.00065156
2020-06-25 08:00:00+00:00,0.0
2020-06-25 16:00:00+00:00,0.0
2020-06-26 00:00:00+00:00,0.0
2020-06-26 08:00:00+00:00,0.0
2020-06-26 16:00:00+00:00,0.0
2020-06-27 00:00:00.003000+00:00,0.0
2020-06-27 08:00:00.004000+00:00,0.0
2020-06-27 16:00:00+00:00,0.0
2020-06-28 00:00:00.003000+00:00,0.0
2020-06-28 08:00:00.001000+00:00,0.0
2020-06-28 16:00:00+00:00,0.0
2020-06-29 00:00:00+00:00,0.0
2020-06-29 08:00:00.005000+00:00,0.0
2020-06-29 16:00:00+00:00,0.0
2020-06-30 00:00:00+00:00,0.0
2020-06-30 08:00:00.001000+00:00,7.46e-05
2020-06-30 16:00:00.002000+00:00,0.0
2020-07-01 00:00:00.002000+00:00,6.488e-05
2020-07-01 08:00:00+00:00,0.00022682
2020-07-01 16:00:00+00:00,3.501e-05
2020-07-02 00:00:00.001000+00:00,0.0
2020-07-02 08:00:00.001000+00:00,0.0
2020-07-02 16:00:00+00:00,0.0
2020-07-03 00:00:00+00:00,0.00015225
2020-07-03 08:00:00.001000+00:00,0.0
2020-07-03 16:00:00+00:00,0.0
2020-07-04 00:00:00.002000+00:00,0.0
2020-07-04 08:00:00.002000+00:00,0.00026054
2020-07-04 16:00:00.001000+00:00,0.00020423
2020-07-05 00:00:00+00:00,0.0
2020-07-05 08:00:00+00:00,0.0
2020-07-05 16:00:00+00:00,0.0
2020-07-06 00:00:00+00:00,0.0
2020-07-06 08:00:00.001000+00:00,0.0
2020-07-06 16:00:00+00:00,0.0010617
2020-07-07 00:00:00+00:00,0.00045655
2020-07-07 08:00:00.006000+00:00,0.00098882
2020-07-07 16:00:00+00:00,0.00088952
2020-07-08 00:00:00+00:00,0.00078954
2020-07-08 08:00:00+00:00,0.0
2020-07-08 16:00:00+00:00,0.00013316
2020-07-09 00:00:00.001000+00:00,0.00048519
2020-07-09 08:00:00.002000+00:00,0.00010307
2020-07-09 16:00:00+00:00,0.00019539
2020-07-10 00:00:00+00:00,0.0
2020-07-10 08:00:00.001000+00:00,4.959e-05
2020-07-10 16:00:00+00:00,0.00016453
2020-07-11 00:00:00+00:00,0.00013604
2020-07-11 08:00:00+00:00,0.00028831
2020-07-11 16:00:00+00:00,0.0
2020-07-12 00:00:00+00:00,0.0
2020-07-12 08:00:00+00:00,0.0
2020-07-12 16:00:00+00:00,0.00078054
2020-07-13 00:00:00+00:00,0.00095522
2020-07-13 08:00:00.001000+00:00,0.00044795
2020-07-13 16:00:00+00:00,0.000551
2020-07-14 00:00:00.001000+00:00,0.00010593
2020-07-14 08:00:00+00:00,0.00066729
2020-07-14 16:00:00+00:00,0.00084732
2020-07-15 00:00:00+00:00,0.000419
2020-07-15 08:00:00+00:00,0.00032947
2020-07-15 16:00:00+00:00,0.00023178
2020-07-16 00:00:00+00:00,0.00060186
2020-07-16 08:00:00.002000+00:00,0.0003019
2020-07-16 16:00:00.001000+00:00,0.0
2020-07-17 00:00:00.001000+00:00,0.0
2020-07-17 08:00:00+00:00,0.0
2020-07-17 16:00:00+00:00,0.0
2020-07-18 00:00:00.003000+00:00,0.0
2020-07-18 08:00:00.001000+00:00,0.0
2020-07-18 16:00:00+00:00,0.0
2020-07-19 00:00:00+00:00,0.0
2020-07-19 08:00:00+00:00,0.0
2020-07-19 16:00:00+00:00,0.0
2020-07-20 00:00:00+00:00,0.00054102
2020-07-20 08:00:00+00:00,0.0
2020-07-20 16:00:00.001000+00:00,0.0004598
2020-07-21 00:00:00+00:00,0.00027418
2020-07-21 08:00:00.001000+00:00,0.00069242
2020-07-21 16:00:00.004000+00:00,0.0
2020-07-22 00:00:00+00:00,0.0
2020-07-22 08:00:00+00:00,0.0
2020-07-22 16:00:00+00:00,0.00019297
2020-07-23 00:00:00.001000+00:00,0.00028134
2020-07-23 08:00:00+00:00,0.0
2020-07-23 16:00:00.001000+00:00,0.00020308
2020-07-24 00:00:00+00:00,7.66e-06
2020-07-24 08:00:00+00:00,0.0
2020-07-24 16:00:00+00:00,0.00020401
2020-07-25 00:00:00+00:00,4.774e-05
2020-07-25 08:00:00.001000+00:00,3.634e-05
2020-07-25 16:00:00+00:00,0.0
2020-07-26 00:00:00+00:00,0.00012314
2020-07-26 08:00:00+00:00,0.00052438
2020-07-26 16:00:00+00:00,0.00015007
2020-07-27 00:00:00+00:00,0.00014051
2020-07-27 08:00:00+00:00,0.00073344
2020-07-27 16:00:00+00:00,0.00015918
2020-07-28 00:00:00+00:00,0.00012999
2020-07-28 08:00:00.001000+00:00,0.00027606
2020-07-28 16:00:00+00:00,0.00076482
2020-07-29 00:00:00+00:00,0.00017989
2020-07-29 08:00:00+00:00,0.00062354
2020-07-29 16:00:00+00:00,0.00068354
2020-07-30 00:00:00+00:00,0.0005463
2020-07-30 08:00:00.001000+00:00,0.00044976
2020-07-30 16:00:00+00:00,0.00042414
2020-07-31 00:00:00+00:00,0.00061617
2020-07-31 08:00:00.001000+00:00,0.00051379
2020-07-31 16:00:00+00:00,0.00024454
2020-08-01 00:00:00.005000+00:00,0.00010009
2020-08-01 08:00:00+00:00,0.00027659
2020-08-01 16:00:00.001000+00:00,0.0002282
2020-08-02 00:00:00+00:00,0.00129589
2020-08-02 08:00:00.001000+00:00,0.0
2020-08-02 16:00:00.001000+00:00,0.0
2020-08-03 00:00:00+00:00,0.0
2020-08-03 08:00:00.001000+00:00,0.0
2020-08-03 16:00:00+00:00,0.00049705
2020-08-04 00:00:00.003000+00:00,0.000442
2020-08-04 08:00:00+00:00,0.00069085
2020-08-04 16:00:00+00:00,0.00060812
2020-08-05 00:00:00+00:00,0.00043398
2020-08-05 08:00:00+00:00,0.00027106
2020-08-05 16:00:00+00:00,0.0
2020-08-06 00:00:00+00:00,0.0
2020-08-06 08:00:00.007000+00:00,-0.00013679
2020-08-06 16:00:00+00:00,-0.00020248
2020-08-07 00:00:00.001000+00:00,0.0
2020-08-07 08:00:00+00:00,0.0
2020-08-07 16:00:00+00:00,0.0
2020-08-08 00:00:00+00:00,-0.00219836
2020-08-08 08:00:00+00:00,-0.00055752
2020-08-08 16:00:00+00:00,-0.00150728
2020-08-09 00:00:00+00:00,-0.00058693
2020-08-09 08:00:00+00:00,-0.00029548
2020-08-09 16:00:00+00:00,-0.00036793
2020-08-10 00:00:00.001000+00:00,0.0
2020-08-10 08:00:00+00:00,0.0
2020-08-10 16:00:00.001000+00:00,0.00035918
2020-08-11 00:00:00.001000+00:00,0.00041831
2020-08-11 08:00:00+00:00,0.00024776
2020-08-11 16:00:00.001000+00:00,0.0
2020-08-12 00:00:00+00:00,0.0
2020-08-12 08:00:00+00:00,0.0
2020-08-12 16:00:00+00:00,0.00019557
2020-08-13 00:00:00.002000+00:00,0.0
2020-08-13 08:00:00+00:00,0.00074298
2020-08-13 16:00:00+00:00,0.00063237
2020-08-14 00:00:00+00:00,0.00075067
2020-08-14 08:00:00+00:00,0.00057341
2020-08-14 16:00:00+00:00,0.00097859
2020-08-15 00:00:00+00:00,0.00014737
2020-08-15 08:00:00.001000+00:00,0.00038377
2020-08-15 16:00:00.001000+00:00,0.00053827
2020-08-16 00:00:00+00:00,0.00042953
2020-08-16 08:00:00+00:00,0.00017072
2020-08-16 16:00:00+00:00,0.00014081
2020-08-17 00:00:00+00:00,0.00066913
2020-08-17 08:00:00+00:00,0.0005746
2020-08-17 16:00:00+00:00,0.00047913
2020-08-18 00:00:00.001000+00:00,0.00156863
2020-08-18 08:00:00.008000+00:00,0.00080128
2020-08-18 16:00:00+00:00,0.00047931
2020-08-19 00:00:00+00:00,0.00014429
2020-08-19 08:00:00+00:00,0.00015509
2020-08-19 16:00:00+00:00,0.00037422
2020-08-20 00:00:00.001000+00:00,0.00133633
2020-08-20 08:00:00+00:00,0.0004041
2020-08-20 16:00:00+00:00,0.00045232
2020-08-21 00:00:00+00:00,0.00072622
2020-08-21 08:00:00+00:00,0.0002474
2020-08-21 16:00:00.017000+00:00,0.0001544
2020-08-22 00:00:00+00:00,0.00016151
2020-08-22 08:00:00+00:00,0.0
2020-08-22 16:00:00+00:00,7.395e-05
2020-08-23 00:00:00+00:00,0.00027256
2020-08-23 08:00:00+00:00,0.00023605
2020-08-23 16:00:00+00:00,6.471e-05
2020-08-24 00:00:00.006000+00:00,0.0
2020-08-24 08:00:00.001000+00:00,0.0001374
2020-08-24 16:00:00+00:00,0.00031156
2020-08-25 00:00:00+00:00,0.00039606
2020-08-25 08:00:00+00:00,0.00015343
2020-08-25 16:00:00+00:00,0.00027732
2020-08-26 00:00:00+00:00,0.00018175
2020-08-26 08:00:00.008000+00:00,0.00014978
2020-08-26 16:00:00.002000+00:00,0.00026014
2020-08-27 00:00:00+00:00,0.00019237
2020-08-27 08:00:00.010000+00:00,0.00012595
2020-08-27 16:00:00+00:00,0.00020294
2020-08-28 00:00:00+00:00,0.00016187
2020-08-28 08:00:00.001000+00:00,0.00065202
2020-08-28 16:00:00+00:00,0.00063368
2020-08-29 00:00:00.002000+00:00,0.00010505
2020-08-29 08:00:00.006000+00:00,0.00031093
2020-08-29 16:00:00.003000+00:00,0.00038383
2020-08-30 00:00:00+00:00,0.00048968
2020-08-30 08:00:00+00:00,0.0002535
